route,pageRole,currentTitle,currentH1,classification,lockedForHandoff3,editorialDecision,editorialNotes
"/subjects/math/calculus/derivative-applications/marginal-analysis/","textbook-lesson","Marginal Cost, Revenue, Profit, and Elasticity | Unit 2B | Better Grades","Marginal Cost, Revenue, Profit, and Elasticity","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/mean-value-theorem/","textbook-lesson","The Mean Value Theorem | Unit 2B | Better Grades","The Mean Value Theorem","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/medication-concentration/","textbook-lesson","Medication Concentration, Peak Timing, and Model Limits | Unit 2B | Better Grades","Medication Concentration, Peak Timing, and Model Limits","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/modeling-studio-review/","textbook-lesson","Derivative Applications Modeling Studio Review | Unit 2B | Better Grades","Derivative Applications Modeling Studio Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/modeling-studio/","textbook-lesson","Derivative Applications Modeling Studio | Unit 2B | Better Grades","Derivative Applications Modeling Studio","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/newtons-method/","textbook-lesson","Newton s Method | Unit 2B | Better Grades","Newton s Method","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/optimization-business-science/","textbook-lesson","Business and Scientific Optimization | Unit 2B | Better Grades","Business and Scientific Optimization","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/optimization-closed-interval/","textbook-lesson","Closed-Interval Optimization | Unit 2B | Better Grades","Closed-Interval Optimization","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/optimization-concept-quiz/","textbook-lesson","Optimization Concept Quiz | Unit 2B | Better Grades","Optimization Concept Quiz","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/optimization-geometry/","textbook-lesson","Geometric Optimization | Unit 2B | Better Grades","Geometric Optimization","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/optimization-modeling/","textbook-lesson","Optimization Modeling | Unit 2B | Better Grades","Optimization Modeling","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/optimization-review/","textbook-lesson","Optimization Review | Unit 2B | Better Grades","Optimization Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivative-applications/optimization/","method-guide","A calculus optimization workflow that does not skip the model | Unit 2B | Better Grades","A calculus optimization workflow that does not skip the model","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
