lesson,companion,companion_role,confidence
"/subjects/math/calculus/limits-continuity/unit/limits/finite-limit-decision-tree/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-concept-quiz/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-practice/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-review/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/formal-infinite-limits/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/function-value-vs-limit/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-concept-quiz/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-practice/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-review/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/infinity-minus-infinity/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/limit-at-a-hole/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/limit-laws/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/limits-at-infinity/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/meaning-concept-quiz/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/meaning-practice/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/meaning-review/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/notation-guide/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/one-sided-limits/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/read-limits-from-graphs/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/scaled-sine-tangent/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x-proof/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/slant-asymptotes/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/squeeze-theorem/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/unit-review/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/vertical-asymptotes/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/what-a-limit-means/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/when-a-limit-does-not-exist/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/why-limits-matter/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/limits/zero-over-zero/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/limits-continuity/unit/study/correct-practice-test/","/glossary/math/continuity/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/binomial-series/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/binomial-series/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/building-new-series/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/building-new-series/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/common-errors/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/common-errors/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/geometric-series-library/","/glossary/math/geometric-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/logarithm-and-arctangent-series/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/logarithm-and-arctangent-series/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/maclaurin-series/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/maclaurin-series/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/mixed-practice/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/mixed-practice/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/power-series-as-functions/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/power-series-as-functions/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/power-series-review/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/power-series-review/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-a-answer-key/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-a-answer-key/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-a/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-a/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-b-answer-key/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-b-answer-key/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-b/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-b/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/radius-and-interval-of-convergence/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/radius-and-interval-of-convergence/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/ratio-test-for-power-series/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/ratio-test-for-power-series/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/reference-sheet/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/reference-sheet/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/series-for-definite-integrals/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/series-for-definite-integrals/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/series-solutions-preview/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/series-solutions-preview/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/small-angle-physics/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/small-angle-physics/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/standard-maclaurin-series/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/standard-maclaurin-series/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-polynomials/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-polynomials/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-remainder-theorem/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-remainder-theorem/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-series-centered-at-a/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-series-centered-at-a/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-series-review/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/taylor-series-review/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/uniform-convergence-preview/","/glossary/math/taylor-series/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/power-series-and-taylor-series/uniform-convergence-preview/","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/absolute-and-conditional-convergence/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/alternating-series-error/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/alternating-series-test/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/cauchy-criterion-preview/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/choosing-a-convergence-test/","/subjects/math/calculus/visuals/convergence-tests-flowchart/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/common-errors/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/concept-quiz/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/convergence-tests-review/","/subjects/math/calculus/visuals/convergence-tests-flowchart/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/direct-comparison-test/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/explicit-and-recursive-sequences/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/infinite-series-and-partial-sums/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test-remainder-estimates/","/glossary/math/definite-integral/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test-remainder-estimates/","/glossary/math/improper-integral/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test-remainder-estimates/","/subjects/math/calculus/visuals/riemann-sum-progression/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test-remainder-estimates/","/tools/math/calculus/integration-method-finder/","tool","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test/","/glossary/math/definite-integral/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test/","/glossary/math/improper-integral/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test/","/subjects/math/calculus/visuals/riemann-sum-progression/","visual-guide","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/integral-test/","/tools/math/calculus/integration-method-finder/","tool","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/limit-comparison-test/","/glossary/math/limit/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/limit-comparison-test/","/glossary/math/one-sided-limit/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/limits-of-sequences/","/glossary/math/limit/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/limits-of-sequences/","/glossary/math/one-sided-limit/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/monotone-and-bounded-sequences/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/nth-term-divergence-test/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/practice-exam-a-answer-key/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/practice-exam-a/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/practice-exam-b-answer-key/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/practice-exam-b/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/prerequisite-diagnostic/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/ratio-test/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/reference-sheet/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/root-test/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/sequence-limit-laws/","/glossary/math/limit/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/sequence-limit-laws/","/glossary/math/one-sided-limit/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/sequence-review/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/sequences-as-functions/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/squeeze-theorem-for-sequences/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/telescoping-series/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
"/subjects/math/calculus/sequences-and-series/test-selection-practice/","/glossary/math/sequence/","glossary-term","high-confidence-inferred"
